"code","number","edition","character","series","quality","obtainedDate","obtainedTimestamp","burnValue","dye.code","dye.name","frame","morphed","trimmed","tag","alias","wishlists","fights","dropQuality","dropper","grabber","guild","worker.effort","worker.style","worker.purity","worker.grabber","worker.dropper","worker.quickness","worker.toughness","worker.vanity","worker.recoveryDate","worker.recoveryTimestamp"
"h31ds","296","1","Third","Future Diary","2","Sun, 31 May 2020 18:27:43 GMT","1590949663043","7","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","F","F","A","",""
"h3jl0","308","1","Hau","Pokémon Sun & Moon","1","Sun, 31 May 2020 17:56:52 GMT","1590947812414","6","","","","No","No","","","3","0","1","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"h35k5","348","1","Hinako Inui","Food Wars! Shokugeki no Souma","3","Sun, 31 May 2020 17:23:43 GMT","1590945823234","37","","","","No","No","ftmid","","1","0","3","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","B","F","A","",""
"h3wq4","287","1","Kyouka","Fairy Tail 2","4","Sun, 31 May 2020 16:52:40 GMT","1590943960021","42","","","","No","No","","","1","0","4","385849280939950080","385849280939950080","386931476291256332","30","F","S","S","S","A","F","A","",""
"hrct6","329","1","Fumiko","Love Live! School Idol Project 2","2","Sun, 31 May 2020 15:19:25 GMT","1590938365765","10","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","A","",""
"hrxk5","305","1","Anchovy","Girls und Panzer","3","Sun, 31 May 2020 14:36:53 GMT","1590935813042","29","","","","No","No","ftmid","","23","0","3","385849280939950080","385849280939950080","386931476291256332","19","F","S","S","S","B","F","A","",""
"hrtdb","290","1","Yuriko Nishinotouin","Kakegurui","2","Sun, 31 May 2020 13:36:21 GMT","1590932181415","24","","","","No","No","ftmid","","4","0","2","385849280939950080","385849280939950080","386931476291256332","18","F","S","S","S","B","F","A","",""
"qbxmx","220","1","Fumikage Tokoyami","My Hero Academia","1","Sun, 31 May 2020 12:18:09 GMT","1590927489262","40","","","","No","No","fav","","195","0","1","284610512396877824","284610512396877824","634428279624957955","26","F","S","F","F","A","F","A","",""
"hpm0h","305","1","Apollo","Is It Wrong to Try to Pick Up Girls in a Dungeon? II","1","Sat, 30 May 2020 22:24:29 GMT","1590877469902","4","","","","No","No","ftmid","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"h4xd4","108","1","Ena Ibarada","Rikei ga Koi ni Ochita no de Shoumei shitemita","2","Sat, 30 May 2020 21:54:25 GMT","1590875665802","13","","","","No","No","fav","","6","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"h4rkn","285","1","Eiichi Hiraizumi","Sket Dance","0","Sat, 30 May 2020 19:21:41 GMT","1590866501337","1","","","","No","No","","","0","0","0","","385849280939950080","386931476291256332","0","F","S","S","F","F","F","A","",""
"h4n2k","335","1","Mana Ayukawa","Dimension W","4","Sat, 30 May 2020 18:12:37 GMT","1590862357053","12","","","","No","No","","","0","0","4","","385849280939950080","386931476291256332","6","F","S","S","F","F","F","A","",""
"h4n22","312","1","Student with Tennis Racket","Lucky Star","2","Sat, 30 May 2020 18:12:23 GMT","1590862343988","5","","","","No","No","","","1","0","2","","385849280939950080","386931476291256332","1","F","S","S","F","B","F","A","",""
"h45ln","338","1","Ada","Nisekoi","1","Sat, 30 May 2020 17:37:41 GMT","1590860261454","3","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"h42mw","311","1","Hachi","My Roommate Is a Cat","3","Sat, 30 May 2020 16:43:12 GMT","1590856992182","30","","","","No","No","nice","","1","0","3","236182912716767232","385849280939950080","386931476291256332","20","F","S","S","F","C","F","A","",""
"h4mqm","317","1","Kei Tiesto","Regalia: The Three Sacred Stars","1","Sat, 30 May 2020 15:29:03 GMT","1590852543403","5","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"hzxl5","302","1","Seeker","Shirogane no Ishi Argevollen","2","Sat, 30 May 2020 14:50:33 GMT","1590850233053","2","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"hzdtn","313","1","Gilfrost","The Seven Deadly Sins: Revival of the Commandments","3","Sat, 30 May 2020 14:18:17 GMT","1590848297532","21","","","","No","No","","","0","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","A","",""
"hz7vl","268","1","Nightmare","Alice in the Country of Hearts: Wonderful Wonder World","3","Sat, 30 May 2020 13:48:00 GMT","1590846480708","8","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","F","F","A","",""
"hzfcd","295","1","Ajitaro","My Bride Is a Mermaid","1","Sat, 30 May 2020 12:47:16 GMT","1590842836503","1","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","F","F","A","",""
"hzfvj","292","1","Shizuka Sendou","Cardfight!! Vanguard","3","Sat, 30 May 2020 12:28:03 GMT","1590841683171","5","","","","No","No","","","0","0","3","389085833120186369","385849280939950080","386931476291256332","1","F","S","S","F","F","F","A","",""
"hz916","326","1","Erya Uzruth","Overlord III","2","Sat, 30 May 2020 12:16:14 GMT","1590840974016","6","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"hzr17","329","1","Hyottoko","One-Punch Man","0","Sat, 30 May 2020 11:09:29 GMT","1590836969089","2","","","","No","No","","","1","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"hz4sg","335","1","Mutsumi Suginami","Little Busters!","2","Sat, 30 May 2020 10:36:49 GMT","1590835009928","7","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"hnxjl","287","1","Saki Maruyama","Girls und Panzer","3","Fri, 29 May 2020 21:44:41 GMT","1590788681690","9","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"hj3fl","305","1","Kashiko Sekigai","My Hero Academia: Training of the Dead","2","Fri, 29 May 2020 12:14:25 GMT","1590754465716","20","","","","No","No","nice","","1","0","2","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","C","F","A","",""
"hjk7j","281","1","Kaoru Hitachiin","Ouran High School Host Club","2","Fri, 29 May 2020 08:56:18 GMT","1590742578071","50","","","","No","No","ft","","116","0","2","","385849280939950080","386931476291256332","33","F","S","S","F","C","F","A","",""
"h5glp","262","1","Jeanne d'Arc","Ulysses: Jeanne d'Arc and the Alchemist Knight","3","Thu, 28 May 2020 20:19:24 GMT","1590697164870","20","","","","No","No","darc","","1","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"h5jp1","319","1","Lady Phenex","High School DxD Hero","1","Thu, 28 May 2020 18:32:05 GMT","1590690725442","7","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","C","F","A","",""
"h5v5p","252","1","Natsuna","Aikatsu Stars! Hoshi no Tsubasa","1","Thu, 28 May 2020 16:25:18 GMT","1590683118703","2","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"h2x6c","284","1","Misae Sagara","Clannad","2","Wed, 27 May 2020 22:19:42 GMT","1590617982251","13","","","","No","No","domianik","","3","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","D","F","A","",""
"h273v","282","1","Maasa Shirahone","Cute High Earth Defense Club Happy Kiss!","3","Wed, 27 May 2020 21:30:53 GMT","1590615053300","11","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","A","",""
"h2fjc","325","1","Masha","Hagane Orchestra","3","Wed, 27 May 2020 20:35:35 GMT","1590611735489","14","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","B","F","A","",""
"h2n25","291","1","Yozuru Kagenui","Nisemonogatari","1","Wed, 27 May 2020 18:31:25 GMT","1590604285332","6","","","","No","No","","","5","0","1","","385849280939950080","386931476291256332","5","F","S","S","F","F","F","A","",""
"hh4ng","291","1","Gaku Izumi","Yankee-kun na Yamada-kun to Megane-chan to Majo","0","Wed, 27 May 2020 11:15:10 GMT","1590578110558","1","","","","No","No","7witches","","1","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"hqvv9","281","1","Mina Ashido","My Hero Academia","0","Tue, 26 May 2020 22:49:49 GMT","1590533389564","21","","","","No","No","fav","","210","0","0","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"h06tj","254","1","Kyoko Naraku","A Centaur's Life","2","Tue, 26 May 2020 22:17:11 GMT","1590531431203","4","","","","No","No","","","1","0","2","","385849280939950080","386931476291256332","1","F","S","S","F","F","F","A","",""
"h0srw","286","1","Angelica","Fate/Kaleid Liner Prisma Illya 3rei!!","2","Tue, 26 May 2020 21:45:25 GMT","1590529525534","16","","","","No","No","burn2","","1","0","2","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","A","F","A","",""
"h07km","287","1","Karin Yukitani","Web Ghosts PiPoPa","4","Tue, 26 May 2020 21:13:11 GMT","1590527591414","11","","","","No","No","","","0","0","4","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"h08mt","284","1","Azuma's Husband","Tabi Machi Late Show","2","Tue, 26 May 2020 20:42:26 GMT","1590525746783","1","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","C","F","A","",""
"h0pfs","283","1","Sanae Nagatsuki","Squid Girl","2","Tue, 26 May 2020 19:21:23 GMT","1590520883972","4","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","A","",""
"h0wx1","278","1","Canaan","Canaan","2","Tue, 26 May 2020 17:19:23 GMT","1590513563177","9","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","F","F","A","",""
"h0hw3","301","1","Gertrude Baird","Hybrid x Heart Magias Academy Ataraxia","3","Tue, 26 May 2020 16:40:37 GMT","1590511237092","14","","","","No","No","","","0","0","3","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","B","F","A","",""
"hvts0","282","1","Remo","Pop in Q","1","Tue, 26 May 2020 13:55:46 GMT","1590501346811","1","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"hv8q0","262","1","Ioan Malkal","Code Geass Gaiden: Boukoku no Akito","2","Tue, 26 May 2020 13:23:29 GMT","1590499409295","5","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"hvl4r","287","1","Tamiko Shiraishi","A place further than the Universe","3","Tue, 26 May 2020 13:12:35 GMT","1590498755818","7","","","","No","No","nice","","1","0","3","610537980146483200","385849280939950080","648031568756998155","5","F","S","S","F","C","F","A","",""
"hvp90","266","1","Isabelle","Garo the Animation","2","Tue, 26 May 2020 11:11:53 GMT","1590491513988","2","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"hvzxg","272","1","Hanako","Durarara!! Specials","4","Tue, 26 May 2020 10:35:29 GMT","1590489329920","20","","","","No","No","","","0","0","4","331869805294649347","385849280939950080","386931476291256332","14","F","S","S","F","B","F","A","",""
"hv16l","268","1","Hong Kong","Hetalia: World Series","2","Tue, 26 May 2020 10:17:16 GMT","1590488236685","11","","","","No","No","","","4","0","2","389085833120186369","385849280939950080","386931476291256332","6","F","S","S","F","D","F","A","",""
"hv1p0","286","1","Komachi Kiyomasa","Fantasista Doll","2","Tue, 26 May 2020 10:05:20 GMT","1590487520360","7","","","","No","No","","","2","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"qz7f9","258","1","Sir Nighteye","My Hero Academia 3","3","Mon, 25 May 2020 22:04:42 GMT","1590444282476","93","","","","No","No","fav","","14","0","3","","428963515491942401","627819678168907787","55","F","S","F","F","B","F","A","",""
"qc840","285","1","Shep","Interstella 5555 - The 5tory of the 5ecret 5tar 5ystem","2","Mon, 25 May 2020 20:34:30 GMT","1590438870756","4","","","","No","No","nice","","11","0","2","330722905073909760","385849280939950080","386931476291256332","1","F","S","S","F","D","F","A","",""
"qcfzv","279","1","Liliana Vergamon","Code Geass: Lelouch of the Rebellion R2","0","Mon, 25 May 2020 20:08:51 GMT","1590437331760","1","","","","No","No","","","1","0","0","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","A","",""
"qc971","305","1","Ching-Li Hsiao","Tokyo Ghoul:re 2nd Season","2","Mon, 25 May 2020 19:58:42 GMT","1590436722715","14","","","","No","No","tk","","1","0","2","330722905073909760","385849280939950080","386931476291256332","9","F","S","S","F","B","F","A","",""
"qc2zx","254","1","Hotaru's Mother","Non Non Biyori","3","Mon, 25 May 2020 16:29:43 GMT","1590424183533","10","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"q684j","314","1","Rea Himuro","Dies irae","2","Mon, 25 May 2020 12:40:09 GMT","1590410409604","6","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"qx0r7","263","1","Taurus Aldebaran","Saint Seiya: Knights of the Zodiac","2","Sun, 24 May 2020 21:50:34 GMT","1590357034060","3","","","","No","No","","","4","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","D","F","A","",""
"qxmzm","279","1","Dr. Londes","Cowboy Bebop","2","Sun, 24 May 2020 21:20:23 GMT","1590355223488","5","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","A","",""
"qs6bg","278","1","Gaiko","Idol Time PriPara","2","Sun, 24 May 2020 20:50:13 GMT","1590353413341","4","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qs6mf","266","1","Mari Shirako","Urahara","3","Sun, 24 May 2020 20:45:50 GMT","1590353150138","15","","","","No","No","","","0","0","3","","385849280939950080","386931476291256332","9","F","S","S","F","C","F","A","",""
"qs70m","297","1","Leslie","The Promised Neverland","3","Sun, 24 May 2020 19:49:58 GMT","1590349798107","38","","","","No","No","","","8","0","3","385849280939950080","385849280939950080","386931476291256332","28","F","S","S","S","C","F","A","",""
"qsrvf","272","1","Melty Q Melromarc","The Rising of the Shield Hero","2","Sun, 24 May 2020 19:15:54 GMT","1590347754087","39","","","","No","No","fav","","37","0","2","","533330312965521429","713436751527411772","25","F","S","F","F","B","F","A","",""
"qs3qh","238","1","Pop","Smile Precure!","1","Sun, 24 May 2020 18:07:30 GMT","1590343650223","2","","","","No","No","","","2","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","A","",""
"qspq1","286","1","Hana Kurokawa","REBORN!","1","Sun, 24 May 2020 17:37:27 GMT","1590341847991","2","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","A","",""
"qt4wp","257","1","Shirase Kobuchizawa","A place further than the Universe","1","Sun, 24 May 2020 17:04:31 GMT","1590339871170","3","","","","No","No","nice","","14","0","1","389085833120186369","389085833120186369","386931476291256332","1","F","S","F","F","A","F","A","",""
"qsjb3","289","1","Atsumi Imori","Interviews with Monster Girls","3","Sun, 24 May 2020 16:22:45 GMT","1590337365741","8","","","","No","No","","","0","0","3","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"qs04w","290","1","Kantarou Sakai","Shakugan no Shana II","2","Sun, 24 May 2020 14:02:09 GMT","1590328929156","1","","","","No","No","","","0","0","2","389085833120186369","385849280939950080","386931476291256332","0","F","S","S","F","C","F","A","",""
"qdc4s","267","1","Shima Kaidou","Super Lovers","4","Sun, 24 May 2020 12:57:05 GMT","1590325025330","15","","","","No","No","","","2","0","4","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","A","",""
"qdxs0","299","1","NT4201","Cells at Work!","4","Sun, 24 May 2020 12:18:31 GMT","1590322711162","56","","","","No","No","nice","","1","0","4","","385849280939950080","386931476291256332","34","F","S","S","F","F","F","A","",""
"qdssv","282","1","Nadja Liones","The Seven Deadly Sins: Wrath of the Gods","2","Sun, 24 May 2020 11:57:37 GMT","1590321457823","18","","","","No","No","","","2","0","2","385849280939950080","385849280939950080","386931476291256332","14","F","S","S","S","F","F","A","",""
"qdsd6","291","1","Ash's Pikachu","Pokémon","1","Sun, 24 May 2020 11:56:43 GMT","1590321403714","37","","","","No","No","nice","","212","0","1","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","A","F","A","",""
"q7h84","246","1","Hisashi Mitsui","Slam Dunk","3","Sat, 23 May 2020 20:34:14 GMT","1590266054639","14","","","","No","No","","","19","0","3","385849280939950080","385849280939950080","386931476291256332","10","F","S","S","S","A","F","A","",""
"q7v66","292","1","Kouji Haruta","Toradora!","2","Sat, 23 May 2020 19:53:56 GMT","1590263636126","11","","","","No","No","","","3","0","2","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"qtrbx","264","1","Itejiro Toteki","My Hero Academia 3","2","Sat, 23 May 2020 15:45:58 GMT","1590248758094","16","","","","No","No","bnha","","1","0","2","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","F","F","A","",""
"qt25q","230","1","Kazuo Yoshida","Tokyo Ghoul","1","Sat, 23 May 2020 11:50:49 GMT","1590234649290","5","","","","No","No","tk","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qtqxp","273","1","Kyon Customer","Lucky Star","2","Sat, 23 May 2020 11:18:04 GMT","1590232684032","3","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qt094","60","1","Kanade","BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.","0","Sat, 23 May 2020 10:44:40 GMT","1590230680978","3","","","","No","No","domianik","","7","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qtm5g","242","1","Shunsuke Sakaki","Kirepapa","3","Sat, 23 May 2020 09:49:32 GMT","1590227372159","5","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qltzj","236","1","Catopesra","Dragon Ball Super","3","Fri, 22 May 2020 22:43:06 GMT","1590187386403","15","","","","No","No","","","0","0","3","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","A","",""
"qlnrd","65","1","Kuromu","BOFURI: I Don't Want to Get Hurt, so I'll Max Out My Defense.","3","Fri, 22 May 2020 19:47:46 GMT","1590176866032","16","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","C","F","A","",""
"qfjtl","256","1","Staz Charlie Blood","Blood Lad","1","Fri, 22 May 2020 10:25:33 GMT","1590143133331","15","","","","No","No","ftlow","","44","0","1","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","A","",""
"q92d0","237","1","Ken Joshima","REBORN!","2","Thu, 21 May 2020 23:36:29 GMT","1590104189836","4","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qgx5p","230","1","Rintaro Shinjuku","Miracle Train: Chuo-sen e Youkoso","1","Thu, 21 May 2020 21:26:41 GMT","1590096401706","1","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","A","F","A","",""
"qg22n","225","1","Sahoto Ashisu","Mangaka-san to Assistant-san to","3","Thu, 21 May 2020 15:55:23 GMT","1590076523664","15","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","9","F","S","S","S","B","F","A","",""
"q3t9f","253","1","Maki's Mother","Love Live! School Idol Project","2","Thu, 21 May 2020 12:19:13 GMT","1590063553195","9","","","","No","No","","","2","0","2","","385849280939950080","386931476291256332","5","F","S","S","F","B","F","A","",""
"q3tks","256","1","Finral Roulacase","Black Clover","2","Thu, 21 May 2020 12:10:18 GMT","1590063018685","45","","","","No","No","ftlow","","35","0","2","385849280939950080","385849280939950080","386931476291256332","29","F","S","S","S","C","F","A","",""
"q3ld3","236","1","Volo Levantein","Sword Art Online: Alicization","1","Thu, 21 May 2020 11:40:03 GMT","1590061203597","5","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"q34mr","271","1","Itona Horibe","Assassination Classroom","3","Thu, 21 May 2020 08:29:31 GMT","1590049771449","79","","","","No","No","ftlow","","23","0","3","385849280939950080","385849280939950080","386931476291256332","55","F","S","S","S","A","F","A","",""
"qrbsj","261","1","Seijuurou Akashi","Kuroko's Basketball","4","Wed, 20 May 2020 22:16:47 GMT","1590013007676","249","","","","No","No","fav","","238","0","3","385849280939950080","385849280939950080","386931476291256332","163","F","A","S","S","A","F","A","",""
"qp943","264","1","Signal Three Green","New Game!","2","Wed, 20 May 2020 17:07:17 GMT","1589994437960","3","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"qp5sd","251","1","Kibayama","Inazuma Eleven GO: Kyuukyoku no Kizuna Gryphon","3","Wed, 20 May 2020 14:01:24 GMT","1589983284404","3","","","","No","No","","","0","0","3","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","B","F","A","",""
"q4c9t","271","1","Father","Fullmetal Alchemist: Brotherhood","3","Wed, 20 May 2020 10:37:10 GMT","1589971030483","36","","","","No","No","fav","","6","0","3","385849280939950080","385849280939950080","386931476291256332","25","F","S","S","S","A","F","A","",""
"q4654","222","1","Mikuni Arisuin","Servamp","0","Wed, 20 May 2020 10:02:15 GMT","1589968935824","2","","","","No","No","","","4","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","F","F","A","",""
"qz8zd","249","1","Bart L. Darlton","Code Geass: Lelouch of the Rebellion","2","Tue, 19 May 2020 23:10:34 GMT","1589929834945","7","","","","No","No","","","0","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"qzfrs","236","1","Botamo","Dragon Ball Super","3","Tue, 19 May 2020 22:40:11 GMT","1589928011967","20","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","B","F","A","",""
"qzbj7","263","1","Hinako Inui","Food Wars! Shokugeki no Souma","2","Tue, 19 May 2020 19:50:18 GMT","1589917818852","18","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","15","F","S","S","S","A","F","A","",""
"qzh6z","243","1","Hajime Tenga","Kiznaiver","0","Tue, 19 May 2020 18:45:07 GMT","1589913907157","3","","","","No","No","bartek","","8","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"qzhq2","223","1","Midori Imai","Shirobako","2","Tue, 19 May 2020 18:32:28 GMT","1589913148487","7","","","","No","No","","","3","0","2","","385849280939950080","386931476291256332","5","F","S","S","F","F","F","A","",""
"qz066","238","1","Jousuke Tsunami","Inazuma Eleven GO vs Danball Senki W Movie","4","Tue, 19 May 2020 18:15:07 GMT","1589912107519","22","","","","No","No","","","4","0","4","385849280939950080","385849280939950080","386931476291256332","16","F","S","S","S","F","F","A","",""
"qzv2h","245","1","Sasha","Sword Art Online","0","Tue, 19 May 2020 17:44:43 GMT","1589910283488","2","","","","No","No","","","0","0","0","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","A","F","A","",""
"q1r99","243","1","Welf Crozzo","Is It Wrong to Try to Pick Up Girls in a Dungeon?","3","Tue, 19 May 2020 13:38:45 GMT","1589895525634","46","","","","No","No","","","13","0","3","385849280939950080","385849280939950080","386931476291256332","33","F","S","S","S","A","F","A","",""
"q1jth","238","1","Gido","That Time I Got Reincarnated as a Slime","2","Tue, 19 May 2020 11:32:23 GMT","1589887943720","6","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","B","F","A","",""
"q1w5l","230","1","Reita Toritsuka","The Disastrous Life of Saiki K.","1","Tue, 19 May 2020 09:44:52 GMT","1589881492283","12","","","","No","No","","","14","0","1","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","A","F","A","",""
"q1h7s","228","1","Keima Katsuragi","The World God Only Knows II","4","Tue, 19 May 2020 09:07:01 GMT","1589879221969","48","","","","No","No","","","18","1","4","385849280939950080","385849280939950080","386931476291256332","34","F","S","S","S","A","D","A","",""
"q1q4n","253","1","Min-chan","To Be Hero","4","Tue, 19 May 2020 08:36:48 GMT","1589877408301","34","","","","No","No","","","1","0","4","385849280939950080","385849280939950080","386931476291256332","24","F","S","S","S","B","F","A","",""
"qnmg9","223","1","Azusa Ishida","Rumbling Hearts","1","Mon, 18 May 2020 22:41:12 GMT","1589841672435","1","","","","No","No","","","0","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"qjf07","248","1","Snake of the Festival","Shakugan no Shana III","2","Mon, 18 May 2020 19:54:09 GMT","1589831649244","4","","","","No","No","","","1","0","2","","385849280939950080","386931476291256332","1","F","S","S","F","F","F","A","",""
"qjg8h","241","1","Dende","Dragon Ball Z","2","Mon, 18 May 2020 19:32:38 GMT","1589830358968","20","","","","No","No","","","1","0","2","","385849280939950080","386931476291256332","14","F","S","S","F","A","F","A","",""
"0t1wl","187","1","Ochako Uraraka","My Hero Academia","4","Mon, 18 May 2020 19:29:13 GMT","1589830153193","354","$vjg9m","Yellow Sand","patchwork","Yes","No","workers","","561","0","1","331869805294649347","331869805294649347","386931476291256332","303","B","C","F","F","A","F","A","",""
"qjzqb","236","1","Dieter Ness","Attack on Titan","3","Mon, 18 May 2020 18:03:11 GMT","1589824991346","32","","","","No","No","","","1","0","3","385849280939950080","385849280939950080","386931476291256332","23","F","S","S","S","A","F","A","",""
"qj166","256","1","Atsushi Kitamoto","Natsume's Book of Friends","1","Mon, 18 May 2020 17:59:59 GMT","1589824799231","1","","","","No","No","","","1","0","1","385849280939950080","385849280939950080","386931476291256332","0","F","S","S","S","B","F","A","",""
"qjj1c","247","1","Minna-Dietlinde Wilcke","Strike Witches","2","Mon, 18 May 2020 17:19:30 GMT","1589822370109","6","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","5","F","S","S","S","A","F","A","",""
"qjbb7","260","1","Bunpuku","Naruto Shippuden","2","Mon, 18 May 2020 17:00:11 GMT","1589821211127","10","","","","No","No","","","1","0","2","389085833120186369","385849280939950080","386931476291256332","6","F","S","S","F","B","F","A","",""
"qjwdn","219","1","Jed Walker","Astra Lost in Space","4","Mon, 18 May 2020 16:18:56 GMT","1589818736758","10","","","","No","No","astra","","0","0","4","385849280939950080","385849280939950080","386931476291256332","6","F","S","S","S","B","F","A","",""
"qjqj7","216","1","Yushiro","Demon Slayer: Kimetsu no Yaiba","3","Mon, 18 May 2020 15:15:07 GMT","1589814907564","129","","","","No","No","nice","","37","0","3","385849280939950080","385849280939950080","386931476291256332","86","F","S","S","S","B","F","A","",""
"qbx1n","219","1","Mr. K","Durarara!! Specials","2","Mon, 18 May 2020 13:20:51 GMT","1589808051721","2","","","","No","No","","","1","0","2","385849280939950080","385849280939950080","386931476291256332","1","F","S","S","S","C","F","A","",""
